courseno,title_short_en
270731,DATA SCIENCE FOR ECONOMICS
270791,SEL TOPS IN DATA ENGR & ARCH 1
270792,SEL TOPS IN DATA ENGR & ARCH 2
270797,INDEPENDENT STUDY
270798,MASTER'S THESIS
270799,MASTER'S THESIS
270897,DISSERTATION
270898,DISSERTATION
271101,ROBOTICS LABORATORY 1
271111,ROBOTICS APPRECIATION
271112,FUNDA OF RP ROBOTICS ENG
271201,ROBOTICS LABORATORY 2
271301,ROBOTICS LABORATORY 3
271302,ROBOTIC DESIGN ESSENTIALS
271371,ONLINE SELF-LEARNING 1
271372,ONLINE SELF-LEARNING 2
271391,ROBOTICS ENGINEERING PROJECT 1
271392,ROBOTICS ENGINEERING PROJECT 2
271400,TRAIN IN ROBOTIC ENGR
271401,AI ROBOT
271411,AUTONOMOUS ROBOTIC SYSTEM
271412,SMART MAT TECH FOR ROBOT ENG
271491,ROBOTICS ENGINEERING PROJECT 3
271492,ROBOTICS ENGINEERING PROJECT 4
272701,NUM PDES
272702,DATA-DRIVEN MODEL ENG
272703,RES MET FOR COMP ENG
272704,MANAGEMENT OF INNOVATION
272711,NUM SOL FOR NAVIER-STOKES
272712,ADV FLUID AND HEAT TRANSF
272713,INDUSTRY CFD
272714,TURB MODEL AND SIM
272715,COMPUTATIONAL AERODYNAMICS
272716,COMPUTATIONAL AEROACOUSTICS
272717,FLUID-STRUCTURE INTERACTION
272718,COMPUTATIONAL MULTIPHASE FLOWS
272731,COMP STRUCT DYNAMICS
272732,MATERIAL MODELLING
272733,FINITE ELEMENT METHOD
272734,VIRTUAL PROTOTYPING
272735,MESHLESS METH IN ENG APP
272736,TOPOLOGY OPTIMIZATION
272737,FEM FOR COMP MAT
272738,COMPUTATIONAL INELASTICITY
272761,COMP CHEM REACT FLOWS
272763,SIM ATMOS FLOW
272765,COMP PARTICLES AND AEROSOLS
272797,MASTER'S THESIS
272798,INDEPENDENT STUDY
301101,HUMAN GEN DEVELOP
301121,ANATOMY FOR NURSING STUDENTS
301208,ANAT EXTRE VERT
301209,BASIC HISTO CELL BIOL
301210,HUMAN GROSS ANATOMY
301211,BASIC ANAT OPTO STUD
301212,GENETICS OPTO STUD
301221,ANATOMY FOR NURSING STUDENTS
301231,ANAT FOR MED TECH STUDENTS
301233,BASIC ANATOMY
301234,BASIC NEUROANATOMY
301241,ANAT FOR PHARMACY STUDENT
301251,HU GROSS ANAT FOR DENT ST
301252,MICROS ANAT FOR DENT STUD
301253,NEUROANATOMY & EMBRYOLOGY
301254,GROSS ANAT FOR DENT STUDENT
301255,NEUROANAT FOR DENT STU
301257,BASIC HUM GEN AND DEV ANAT
301311,OCULAR ANATOMY
301361,ANAT FOR ED STUDENT
301391,DISSECT HUM GROSS ANAT
301392,CLINICAL HUMAN GROSS ANATOMY
301701,HUMAN GROSS ANATOMY
301702,HUMAN DEV ANATOMY
301703,HUMAN MICROSCOPIC ANATOMY
301704,HUMAN NEUROANATOMY
301708,RESEARCH TECHNIQUES IN ANATOMICA
301709,PRINCIPLES OF HUMAN ANATO
301710,EMBRYO PRODUCTION TECHNIQUE
301711,APPLIED GROSS ANATOMY
301712,HUM ANAT MUSCULO SYST
301713,HUMAN ANATOMY OF THE CIRC
301714,TOPOGRAPHIC ANATOMY
301715,HUMAN GROSS ANATOMY 1
301716,HUMAN GROSS ANATOMY 2
301717,HUMAN GROSS ANATOMY 3
301718,RES TECH IN MICRO ANAT
301720,APPLIED NEUROANATOMY
301721,MEDICAL GENETICS
301722,ADVANCED HUMAN GENETICS
301723,ANATOMY FOR BME
301789,SEL TOP HUM ANAT
301791,SEMINAR IN ANATOMY I
301792,SEMINAR IN ANATOMY II
301793,SEMINAR IN ANATOMY III
301799,MASTER'S THESIS
301801,DEV BIO
301802,STEM CELL TECH
301803,APPL CLINIC NEURO
301804,CELL CULT TECH
301891,SEM ANAT IV
301892,SEM ANAT V
301893,SEM ANAT VI
301898,DISSERTATION
301899,DISSERTATION
303111,MOLECULAR BASIS OF HUMAN BODY
303112,METAB NUTRI HUMAN
303113,APPLIED BIOCHEM IN MED
303121,BCHM FOR NURSING STUD
303151,BIOCHEMISTRY OF HUMAN BODY
303210,GENERAL BIOCHEMISTRY
303221,BCHM FOR NURSING STUDENTS
303232,BIOCHEM RADIO TECH STUD
303233,BIOCHEM FOR MED TEC STUD
303242,BIOCHEM FOR PHAR STUDENTS
303252,BIOCHEM FOR DENT STUD
303253,CLIN BIOCHEM IN DENT
303261,BIOCHEM FOR VET STUD
303262,VET CLINICAL BIOCHEM
303331,BIOCHEM FOR ASS MED SC ST
303342,BIOCHEM FOR PHAR STUDENTS
303351,BIOCHEM FOR DENT STUDENTS
303391,CLINICAL BIOCHEMISTRY
303392,OCULAR BIOCHEMISTRY
303393,MOLECULAR MEDICINE
303703,RESEARCH ETHICS
303704,BIOCHEMICAL CONTENT TRANSFER
303706,LEARNING THROUGH ACTIVITIES 1
303708,RES PROP & MANU WRITING
303709,PRINC OF MEDICAL BIOCHEM
303724,INTRA SIGNAL MOL
303725,BCHM ECM
303727,INTEGRATIVE BIOCHEMISTRY
303743,NUTRITIONAL TOXICOLOGY
303744,BIOCHEMICAL TOXICOLOGY
303751,IMMUNOBIOCHEMISTRY
303761,BIOCHEMICAL LABORATORY
303762,ANAL GENE MAT & GENE EXP
303763,EXTR ANAL PHYTO
303764,BIOASSAY
303765,TECH CELL CULT INVES
303766,ANALYSIS IN BIOINFORMATICS
303769,SELECTED TOPICS IN BIOCHEMISTRY
303772,PRIN AND TECH IN MED MOR BIO
303781,APPL BCHM OCC
303789,SELECTED TOPIC BIOCHEM
303791,M.S.SEMINAR IN BIOCHEMISTRY 1
303792,M.S.SEMINAR IN BIOCHEMISTRY 2
303793,SEMINAR IN BIOCHEM III
303797,MASTER'S THESIS
303799,MASTER'S THESIS
303801,ADV MOL BIOL CELL
303810,MOL BASIS BLOOD DIS
303820,ADV BIOC
303841,BIOCHEMISTRY OF DISEASES
303842,ADV ANAL TECH BCHM
303852,PRINCIPLES OF TISSUE ENGINEERING
303853,BIOCHEMISTRY OF STEM CELLS
303861,CURRENT TOPICS IN BIOCHEMISTRY
303872,BIOINFORMATICS
303881,BIOC & MOL BIOL OF CANCER
303882,BIOCHEMISTRY OF EXERCISE
303883,NUTRITION IN ELDER
303884,AGING AND ANTI-AGING
303889,SELEC TOPIC ADV BIOCHEM
303891,Ph.D. SEMINAR I
303892,Ph.D. SEMINAR II
303893,Ph.D.SEMINAR IN BIOCHEMISTRY III
303895,Ph.D. SPECIAL PROB
303896,Ph.D.SPECIAL PROB
303897,DISSERTATION
303898,Ph.D. DISSERTATION
303899,DISSERTATION
304251,BEH SCI FOR DENT STUD I
304352,BEH SCI FOR DENT STUD II
304801,PRIN FORE SCI IN PRAC
304802,SKELETAL AND DENTAL ANATOMY
304803,PRIN MAJ BIOL CHAR IDEN BONE
304804,PRAC MAJ BIOL CHAR IDEN BONE 1
305202,PSYCH FOR OT.PT. STUDENTS
305203,PSYC FOR PT STUDENTS
305301,BEHAVIORAL SCIENCES
305302,BEH SCI FOR MED STU
305303,BEHAVIORAL SCIENCE
305321,RADIO FOR VET STUD
305491,MANTAL HEALTH FOR MED STUD
305492,SUBSPEC PSYC MED STUD
305493,RES MENT HEALTH PSYC
305494,CAREER PATH IN PSYCHIATRY
305501,PSYCHIATRY
305592,ADVANCE PSY FOR MED STUD
305593,ADDICTION PSYCHIATRY
305691,ADV PSYCH MED STU 2
305692,RES MENT HEALTH PSYC
305693,CHILD ADOL PSYC
305721,ADVANCED PSYCHIATRY I
305722,ADVANCED PSYCHIATRY II
305731,GENERAL PSYCHIATRY I
305732,GENERAL PSYCHIATRY II
305733,FUNDAMENTAL PSYCHIATRY
305734,CLINICAL PSYCHIATRY
305741,PSYCHOTHERAPY
305751,EMERGENCY PSYCHIATRY
305761,CLIN OUT PSY
305762,CLINICAL PRACTICE PSYCHIATRY 1
305771,CLIN IN PSY
305772,CLINICAL PRACTICE PSYCHIATRY 2
305782,SUBSPEC PSY
305798,INDEPENDENT STUDY
307331,NEUROLOGY FOR OT & PT STU
307401,THEORY IN INTERNAL MEDICINE
307402,SKILL IN INTERNAL MEDICINE
307471,GENERAL INTERNAL MEDICINE
307472,PULMO & CRITIC CARE MED
307473,CARDIOVASCULAR MEDICINE
307474,GASTROENTERO HEPATO
307475,HEMATOLOGY
307476,RHEUMATOLOGY
307477,ENDOCRIN & METABOLISM
307478,ONCOLOGY
307479,HIV MEDICINE
307480,KIDNEY&URINARY TRACT DISEASE
307481,DERMATOLOGY
307482,NEUROLOGY
307491,GAIN EXP INT MED 1
307501,ADV THEO SKILL INT MED
307591,GAIN EXP INT MED 2
307601,PRACTICE IN INTERNAL MEDICINE
307691,SUBS INT MED
307701,GEN INTERNAL MED IPD
307702,GEN INTERNAL MED OPD
307703,MED SPECIAL IPD
307704,MED SPECIAL OPD
307721,ADV INTERN MED I
307722,ADV INTERN MED II
307731,INFECTIOUS DISEASE
307732,DATA MANAGEMENT CLIN MED
307801,CARDIO DIS INTERNIST
307802,PULM & ALLER DIS INTERNIST
307803,GASTRO DIS INTERNIST
307804,KIDNEY DISEASE FOR INTERNIST
307805,HEMATO DIS INTERNIST
307806,NEURO DIS INTERNIST
307807,ENDO & METABO DIS INTERNIST
307808,INFECT & TROPI DIS INTERNIST
307809,RHEU DIS INTERNIST
307810,DERMATOLOGIC DISEASE FOR INTERNIST
307811,ONCOLOGIC DISEASE FOR INTERNIST
307820,CRITI CARE MED INTERNIST
307822,OUTPATIENT CARE FOR INTERNIST
307823,CARDIO CRIT CARE INTERNIST
307824,EVIDENCE-BASED MEDICINE
307825,MEDICAL ETHICS
307920,INPATIENT CARE FOR INTERNIST
307921,AMBU MED INTERNIST
307930,ELECT INTERNIST I
307931,ELECT INTERNIST II
308512,ANES SYST LECT
308551,ANES SYST LECT
308613,GEN ANESTHESIA
308652,GENERAL ANESTHESIA
309501,ANESTHESIOLOGY
309591,AIRWAY MANAGEMENT
309592,GAIN EXPERIENCE ANES
309691,AIRWAY MANAGEMENT
309701,GEN KNOWLEDGE ANES
309711,PRICIPLE AND PRACTICE GA
309721,ADV ANES I
309722,ADV ANES II
309723,CLINCIAL ANESTHASIA I
309731,CARDIOPULMONARY RESUSCITATION
309732,CPR II
309742,PAIN MANAGEMENT
309751,PRAC RA
309752,CLINICAL ANESTHESIA II
309753,CRIT CARE MED
309762,SEM ANES RESEARCH PRO
309763,SEMINAR IN ANESTHESIA MANAGE
309798,INDEPENDENT STUDY
309801,GEN KNOWLEGDE ANES
309802,PRICIPLE AND PRACTICE GA
309803,CARDIOPULMONARY RESUSCITATION
309804,PRICIPLE AND PRACTICE RA
309805,PAIN MANAGEMENT
309806,CLINICAL ANESTHESIA 1
309807,CLINICAL ANESTHESIA 2
309808,SEM ANES MANAGE PT COEXIST DIS
310322,ORTHOPEDICS
310331,GEN SURGERY FOR OT STUD
310401,THEORY IN GENERAL SURGERY
310402,SURGICAL PRACTICE AND SKILLS
310452,GEN SURG FOR DENT STUD
310491,GENERAL SURGERY
310492,VASCULAR SURGERY I
310493,HEPATO PANCRE SURG I
310494,DIGESTIVE SURGERY 1
310495,GAIN EXP SURG 1
310501,SUBSPECIALTIES IN SURGERY
310591,VASCULAR SURGERY II
310592,HAPATO PANCRE SURG II
310593,BASIC CARDIAC & THORA SURG
310594,PLASTIC & RECONSTRU SURG
310595,DIGESTIVE SURGERY 2
310596,GAIN EXP SURG 2
310601,PRACTICE IN SURGERY
310691,GAIN EXP SURG 3
310711,ADVANCED SURGERY 1
310712,SUB SURG FOR GEN SURGEON1
310713,ORTHO  GEN SURG
310714,ANES FOR GEN SURG
310716,ADVANCED SURGERY 2
310717,SUB SUR FOR GEN SURON2
310721,ADVANCED SURGERY I
310722,ADVANCED SURGERY II
310731,ADVANCED SURGERY 1
310732,SUB SURG GEN 1
310733,ORTHO FOR SURG
310734,ANESTH FOR SURG
310735,PATHO FOR GEN SURG
310736,ADV SURG 2
310737,SUB SURG GEN 2
310738,ADV SURG III
310739,SUB SURG GEN III
310798,INDEPENDENT STUDY
311121,MICROBIO FOR NURSING STUDENTS
311201,HUMAN IMMUNOLOGY
311202,MICROBIOL OF HUMAN INFECT
311211,GENERAL MICROBIOLOGY
311224,MICR FOR NURSING STUD
311241,MICROBIOL FOR PHARM STU
311252,MED IMMUNOL FOR DENT STU
311253,MICR DENTAL STUDENTS
311320,MED MICR FOR OPTO STUD
311352,MICR FOR DENTAL STUDENTS
311391,LAB INVEST MICRO IMMU
311392,BASIC IMMUNOLOGY AND IMMUNITY TO INFECTION
311451,MEDICAL MICROBIOLOGY
311700,CELL AND MOLECULAR BIOL
311701,MEDICAL MICROBIOLOGY
311702,CLIN MICROBIOLOGY
311703,ADV MEDICAL MICROBIOLOGY
311704,RES TECH MICROBIOL
311705,RESEARCH TECHNIQUES IN IMMUNOLOGY
311706,BASIC MED MICROBIOLOGY
311707,RESEARCH TECH IN MOLECULAR BIOLOGY
311709,PRINCIPLE OF MED MICRO
311721,ADV MEDICAL BACTERIOLOGY
311722,ADV IMMUNOLOGY
311723,ADV MEDICAL MYCOLOGY
311724,ADV MEDICAL VIROLOGY
311725,EMERGING HUMAN PATHOGENS
311726,ADVANCED MICROBIOLOGY II
311789,SELECTED TOPICS IN MICROBIOLOGY
311791,SEM IN MICROBIOLOGY I
311792,SEM IN MICROBIOLOGY II
311793,SEMINAR IN MICROBIOLOGY III
311794,SPEC PROB IN MICROB I
311795,SPEC PROB IN MICROB II
311799,MASTER THESIS
311825,HUMAN RETROVIROLOGY
311826,ADV MOLECULAR GENETICS
311889,SELEC TOPIC IN MICROBIOL
311891,SEM IN MICROBIOLOGY IV
311892,SEM IN MICROBIOLOGY V
311893,SEM IN MICROBIOLOGY VI
311897,DISSERTATION
311898,DISSERTATION
311899,DISSERTATION
312391,APP ANAT IN FORENSIC ANTHRO
312392,NEW TRENDS IN FORENSIC SCIENCE
312393,TOXINS IN EVERYDAY LIFE
312491,TOXICITY PESTICIDES
312492,FORENSIC ANTHROPOLOGY 1
312493,FORENSIC ANTHROPOLOGY 2
312494,DNA FINGERPRINT
312501,FORENSIC MEDICINE
312591,MEDICO-LEGAL AUTOPSY
312592,TOXIC SUB FOREN MED
312593,CLIN & EMER TOX
312594,GAIN EXP MED AUTOPSY
312700,MOL BIO TOX
312701,PRINCIPLES OF TOXICOLOGY
312702,ADVANCED TOXICOLOGY
312703,APPLIED TOXICOLOGY
312704,ANAL TECH TOX
312705,RES TECHNIQUE TOX
312706,CHROMATOG TECH ANAL TOX
312707,PRIN FOREN TOX
312708,OCCUPATIONAL TOXICOLOGY
312709,MED PLANT KNOWN IN TOX
312710,MEDICO-LEGAL BODY EXAMINATION
312711,FORENSIC ANTHROPOLOGY
312712,FORENSIC GENETIC
312713,SYSTEMIC TOXICOLOGY
312714,ADVANCED RESEARCH TECHNIQUES
312721,ADV-FORENSIC MED I
312722,ADV-FORENSIC MED II
312791,SEMINAR TOXICOLOGY 1
312792,SEMINAR TOXICOLOGY 2
312797,MASTER'S THESIS
312798,INDEPENDENT STUDY
312799,MASTER'S THESIS
312801,ADV FORENSIC PATH I
312803,APPL CLIN FORENSIC MED
312804,CRIME SCENE INV
312805,ADV FORENSIC TOXICAL
312806,APPL FORENSIC TOXICAL
312807,AUTOPSY
312808,MED LAW & ETHIC
312809,ADV FORENSIC PATH II
312815,APP PRA FORS ODON
312891,SEM IN FORENSIC MED
312892,J FORENSIC MED
312893,APPLIED FORENSIC GENETIC
314401,OBSTETRICS AND GYNECOLOGY 1
314491,GYNECOLOGIC LAPAROSCOPYXY
314492,MENOPAUSE
314493,ASSIS REPRO TECH
314494,COMPRE GYNE CENCER
314496,GAIN EXP GYN
314501,OBSTETRICS AND GYNECOLOGY 2
314591,PER CARE OF HIGH-RISK PRE
314592,OBSTETRIC ULTRASOUND
314593,GAIN EXP OBS
314601,PRACT OBS & GYN
314691,SUBS OBS & GYN
314701,BASIC SC OB & GYN
314702,PATH OB & GYN
314703,WOMEN'S HEALTH
314704,DEMO & FAM PLAN
314705,PHYSIO REPRODUCTION
314706,NORMAL PREGNANCY
314707,HIGH-RISK PREGNANCY
314708,OBSTETRIC COMPLICATIONS
314709,GENERAL GYNECOLOGY
314710,MED COMPL PREG
314711,OPERATIVE OBSTETRICS
314712,INFERTIILITY
314713,GYNECOLOGIC ONCOLOGY
314714,CLIN REPROD ENDOCRIN
314715,OPERATIVE GYNECOLOGY
314716,NEONATOLOGY
314717,GYNECOLOGIC ULTRASOUND
314718,OBSTETRIC ULTRASOUND
314719,SURG COMPL PREG
314720,GYNE COMPL PREG
314721,ADV OB-GYN I
314722,ADV OB-GYN II
314723,ETHIC OB GYN
314724,BASIC OB & GYN
314725,MATERNAL-FETAL MEDICINE
314726,GYNECOLOGIC ONCOLOGY
314727,REPRODUCTIVE MEDICINE
314791,SEM IN OBG 1
314792,SEM IN OBG 2
314798,INDEPENDENT STUDY
314799,MASTER'S THESIS
314891,SEM IN OBG3
314892,SEM IN OBG4
314893,SEM IN OBG5
314897,DISSERTATION
314898,DISSERTATION
315201,INTRODUCTION TO OPTOMETRY
315202,GEOMETRICAL OPTICS
315301,OCULAR PATHOLOGY
315302,OCULAR PHARMACOLOGY
315303,OCULAR PHYSIOLOGY
315304,NEURO AND NEUROPHYS VIS
315305,EPI AND BIOSTAT IN OPTO
315307,CLIN INTERVIEW & HEALTH
315308,PRIN & METHOD OF PHYS ASSESS
315309,PHYSIO OPT: VIS OPT
315311,OPHTHALMIC LENS AND DISPENSING
315312,OPHTHALMIC OPTICS
315313,THEO OPTICS & REFRACT
315402,COMMON OCULAR DISEASES 1
315403,OCULAR MOTILITY AND STRABISMUS
315404,SEMINAR IN OPTOMETRY 1
315405,PEDIATRIC OPTOMETRY
315407,CLINICAL VISUAL ASSESSMENT
315409,CONTACT LENS 1
315410,INTRO TO OPTOMETRY CLINIC
315412,COMMON OCULAR DISEASES 2
315413,VISUAL PERCEPT & LEARN DISABIL
315414,SPECIAL EYE INVESTIGATIONS
315415,ETHICS FOR OPTOMETRY STUDENTS
315416,DIAG OPTOMETRIC PROCEDURE
315417,VISUAL FUNC & BINOC VISION
315491,GENERAL OPHTHALMOLOGY I
315501,OCU DIS IN SYS DIS
315503,CONTACT LENS 2
315505,VIS TRA & SPT VIS
315506,VISUAL THERAPY
315507,PUB HEALTH POL AND OPTO PRO
315510,SEMINAR IN OPTOMETRY 2
315511,LOW VIS AND VIS REH
315512,OPHTHALMOLOGY
315513,APPLIED OCULAR THERAPEUTICS
315514,OPTOMETRY CLINIC 1
315515,RESEARCH PROJECT
315516,GERIATRIC OPTOMETRY
315517,LAW & PROFES ETHIC OPTO
315518,OPTOMETRY CLINIC 2
315519,SOCIO OPTO
315601,OPTOMETRY CLINIC 3
315602,EXTENSION CLINIC 1
315603,CLINICAL COMMUNITY PRACTICE 1
315604,OPTOMETRY CLINIC 4
315605,EXTENSION CLINIC 2
315606,CLINICAL COMMUNITY PRACTICE 2
315691,GENERAL OPHTHALMOLOGY III
315692,GENERAL OPHTHALMOLOGY
315701,MEDICAL OPHTHALMOLOGY
315702,FUND & PRINC OPH
315703,REFRACT & CTL
315704,OPH PATH & TUMORS
315705,EHHICS IN OPHTHALMOLOGY
315706,COMPUTER IN OPHTHALMOLOGY
315707,PUB HEALTH OPH
315708,PEDIATRIC OPHTHALMOLOGY
315709,OC MOTIL & STRA
315710,ORB LID & LAC
315711,EXT DIS & CORNEA
315712,INFLAM & UVEITIS
315713,GLAUCOMA
315714,LENS AND CATARACT SURGERY
315715,NEURO-OPHTHALMOLOGY
315716,RETINA AND VITREOUS
315717,OPHTHALMIC SURGERY
315718,UPDATE ON OPHTHALMOLOGY
315721,FUNDAMENTAL IN OPHTHALMOLOGY
315722,CLINICAL IN OPHTHALMOLOGY
315723,CLIN PRA IN OP1
315724,CLINICAL PRACTICE IN OPH2
315725,ADVANCED IN OPHTHALMOLOGY
315798,INDEPENTDENT STUDY
316491,EAR NOSE THROAT I
316501,OTOLARYNGOLOGY
316591,EAR NOSE THROAT II
316592,EAR NOSE AND THROAT 1
316691,EAR NOSE THROAT III
316692,EAR NOSE AND THROAT 2
316721,ADV OTOL I
316722,ADV OTOL II
316798,INDEPENDENT STUDY
316801,GENERAL OTOLARYNGOLOGY I
316802,GENERAL OTOLARYNGOLOGY II
316803,RHINOL ANT SKULL BASE SURG I
316804,RHINOL ANT SKULL BASE SURG I
316805,OTOL POSTEROL SKULL BASE
316806,OTONEUROLOGY & AUDIOLOGY
316807,LARYNGOLOGY I
316808,LARYNGOLOGY II
316809,PED OTO I
316810,PED OTO II
316811,HEAD AND NECK SURGERY I
316812,HEAD AND NECK SURGERY II
316813,EMER IN OTO
316814,BRONCHOESOPH SURG
316815,MAXILLOFACIAL SURGERY
316816,PLAST RECONSTR SURG HEAD NECK
316817,CLINICAL RESEARCH I
316818,CLINICAL RESEARCH II
316819,ETHICS IN OTOLARYNGOLOGY
316820,ETHICS IN OTOLARYNGOLOGY II
316831,GENERAL OTOLARYNGOLOGY
316832,RHINOLOGY
316833,OTOLOGY
316834,HEAD AND NECK SURGERY
316835,PEDIATRIC OTOLARYNGOLOGY
316836,EMERGENCY IN OTOLARYNGOLOGY
317121,PARASITOLOGY FOR NURSING STUD
317201,PARASITOL OF HUMAN INFECT
317210,BASIC MEDICAL PARASITOLOGY
317221,PARASIT FOR NURSING STUD
317242,PARASIT FOR PHAR STUD
317311,PARASIT FOR PHYS ED STUD
317331,PARASITOLOGY FOR MED TECH
317391,APP PARA FOR MED STU
317701,MEDICAL PROTOZOOLOGY
317702,MED HELMINTOL
317703,MEDICAL ENT0MOLOGY
317704,LAB TECH MED PARASITOL
317705,CLINICAL PARASITOLOGY
317722,COMPARATIVE MICRO-ANATOMY
317731,ADV MEDICAL PARASITOLOGY
317739,CURR TOPICS PARASITOL
317741,MEDICAL MALACOLOGY
317789,SELECTED TOPICS IN PARA I
317791,SEM IN PARASITOLOGY I
317792,SEM PARASITOL II
317793,SEM IN PARASITOLOGY III
317794,PROBLEM IN PARASIT I
317795,PROBLEM IN PARASIT II
317796,PROBLEM IN PARASIT III
317797,MASTER'S THESIS
317799,MASTER'S THESIS
317813,RES TECH MED ENTOMOL
317814,TAXO ANOP MOSQ
317815,IMM VECT
317816,MOL PARASITOL
317817,RES DES METHOD IN PARASITOL
317818,TAXONOMY OF CULEX MOSQUITOES
317819,TAXONOMY OF AEDINI MOSQUITOES
317839,CURR TOPICS PARASITOL PHD
317881,SEMINAR PARASIT III
317882,SEM PARASITOL IV
317883,SEMINAR PARASIT V
317896,SPECIAL PROB PARASIT III
317897,DOCTORAL THESIS
317898,DOCTORAL THESIS
317899,DOCTORAL THESIS
318140,BASIC CON IN CLIN PATH
318141,GEN CYTOL
318142,HISTO TECH
318143,TECH IN DIAG CYTOL
318144,ET AND HOS MAN
318201,BASIC HUMAN ANAT PATHOL
318210,GEN PATHO OPTO STUD
318221,PATHOLOGY FOR NURSING STUDENTS
318241,ANAT PATH
318242,DIAG CYTOL I
318243,DIAG CYTOL II
318244,DIAG CYTOL III
318245,DIAG CYTOL IV
318246,PRACT TRAIN
318322,PATH FOR AMS STUDENTS
318341,GEN PATH FOR VET STUD
318351,PATHOLOGY FOR DENTAL STUDENTS
318352,PATHO FO DENT STU
318391,CLINICAL PATHOLOGY
318491,CYTO FEMALE GEN TRACT
318492,TRANSFUSION PRACTICE
318493,PATHO DIAG OF RESPI DISE
318494,FINE NEEDLE ASPI CYTOL I
318495,FINE NEEDLE ASPI CYTOL II
318709,PRINCIPLES OF PATHOLOGY
318721,ADVANCED PATHOLOGY I
318722,ADVANCED PATHOLOGY II
318771,PRIN PATH
318798,INDEPENDENT STUDY
318799,INDEPENTDENT STUDY
318801,SURG PATH I
318802,SURG PATH II
318803,SURG PATH III
318804,SURG PATH IV
318805,SURG PATH V
318806,DIAG CYTO
318807,AUTOP PATH
318811,BASIC SURGICAL PATHOLOGY
318812,BASIC AUTOPSY
318813,BASIC DIAGNOSTIC CYTOLOGY
318814,ADVANCED SURGICAL PATHOLOGY
318815,ADVANCED AUTOPSY
318816,ADVANCED DIAGNOSTIC CYTOLOGY
318850,SP TOPIC PATH
318851,NEPHRO PATH
318852,ADV CYTO PATH
318954,CLIN NUCLEAR FOR HIGH GRAD DIP
319323,PED FOR OT & PT STUDENTS
319401,PEDIATRICS 1
319491,GENERAL PEDIATRICS
319492,GAIN EXP PED 1
319501,PEDIATRICS 2
319591,GAIN EXP PED 2
319601,PRACTICE IN PEDIATRICS
319691,SUBSPECIALTIES IN PEDIATRICS
319701,ESSENTAIL PEDIATRICS
319702,CLERKSHIP AT OUTPATIENT CLINIC
319703,NEONATOLOGY
319704,CRITICAL CARE PEDIATRICS
319711,GENERAL PEDIATRICS I
319712,GENERAL PEDIATRICS II
319713,GENERAL PEDIATRICS III
319721,ADVANCED PEDIATRICS I
319722,ADVANCED PEDIATRICS II
319723,AMBULATORY PEDIATRICS I
319724,AMBULATORY PEDIATRICS II
319725,AMBULATORY PEDIATRICS III
319731,NEONATOLOGY I
319732,NEONATOLOGY II
319741,CRIT CARE PED I
319742,CRIT CARE PED II
319751,PED GROWTH-DEV-BEH
319761,CRIT CARE NEO
319771,SOCIAL PEDIATRICS
319781,PED ALLER AND IMMUNO
319782,PEDIATRIC CARDIOLOGY
319783,PEDIATRIC DERMATOLOGY
319784,PED ENDOCRINOL-METAB
319785,PED GASTRO/HEPATOL
319786,PEDIATRIC GENETICS
319787,PED HEM-ONC
319788,PED ID
319789,PED NEPHROL
319790,PEDIATRIC NEUROLOGY
319791,PEDIATRIC NUTRITION
319792,PEDIATRIC PULMONOLOGY
319798,INDEPENDENT STUDY
319801,ESSENTIAL PEDIATRICS 1
319802,ESSENTIAL PEDIATRICS 2
319803,CLERKSHIP PED OUT PT CLINIC
319804,CLERKSHIP IN NEONATOLOGY
319805,CRITICAL CARE PEDIATRICS
319901,ESSENTIAL PEDIATRICS 1
319902,ESSENTIAL PEDIATRICS 2
319903,CLER IN PED AT OUT CLI
319904,CLERKSHIP IN NEONATOLOGY
319905,CRITICAL CARE PEDIATRICS
320201,BASIC CLINICAL PHARMACOLOGY
320210,GEN PHAR OPTO STUD
320221,PHARMACO FOR NURSING STUD
320244,PHARMACOL FOR PHAR STUDENT 1
320301,APPLIED CLINICAL PHARMACOLOGY
320311,APPLIED CLINICAL PHARMACOLOGY
320332,PHARMACO ASS MED SCI STUD
320342,PHARMACOLOGY FOR PHARMACY STUDENTS I
320343,PHAR FOR PHAR STUD II
320344,PHARMACOL FOR PHAR STUDENT 2
320351,PHCO FOR DENTAL STUDENTS
320352,PHCO FOR DENTAL STUDENTS
320361,PHARMACOL VET STUD
320393,APPLIED CLINIC PHAR I
320394,APPLIED CLINIC PHAR II
320395,UP TO DATE PHAR CLIN PRACT
320442,PHAR FOR PHAR STUD I
320443,PHAR FOR PHAR STUD II
320701,PRINCIPLES OF PHARMACOLOGY
320702,ADVANCED PHARMACOLOGY
320703,LITERA REV RES PHARMACOL
320704,PHARMACO RES TECH
320705,EVAL DRUG ACTION
320706,RESEARCH IN CLIN PHARM
320707,THERAPEUTIC DRUG MONITORING
320708,BASIC PHCO INTEGR
320710,PHCO RES TECH
320711,APPL PHARM TRAD MED RES
320712,ADVERSE DRUG EFFECTS
320713,NEW DRUG MED PRACT
320714,MCB PHCO RES
320724,NEUROPHARMACOLOGY
320734,ENDOCRINE PHARMACOLOGY
320735,BIOL ACTIVE PEPTIDES
320744,ADV ASP PHARMACO INFLAM
320745,RESPIRATORY PHARMACOLOGY
320754,APPL PHARM TRAD MED RES
320764,CARDIOVASCULAR PHARMACOL
